season,team,bbrID,reason,dpm,relation,round,game
2025,CLE,mobleev01,Did Not Dress,3.38,other,2,2
2025,IND,jacksis01,Inactive,0.69,other,2,2
2025,MIN,minotjo01,Did Not Play,1.18,other,2,1
2025,BOS,hausesa01,Did Not Dress,0.52,other,2,2
2025,BOS,quetane01,Did Not Play,0.29,other,2,2
2025,GSW,curryst01,Did Not Dress,3.97,other,2,2
2025,OKC,willike04,Did Not Play,1.42,winner,2,3
2025,IND,jacksis01,Inactive,0.69,other,2,3
2025,MIN,minotjo01,Did Not Play,1.18,other,2,3
2025,GSW,curryst01,Did Not Dress,3.97,other,2,3
2025,BOS,hausesa01,Inactive,0.52,other,2,3
2025,OKC,willike04,Did Not Play,1.42,winner,2,4
2025,IND,jacksis01,Inactive,0.69,other,2,4
2025,MIN,minotjo01,Did Not Play,1.18,other,2,4
2025,GSW,curryst01,Did Not Dress,3.97,other,2,4
2025,BOS,quetane01,Did Not Play,0.29,other,2,4
2025,BOS,hausesa01,Inactive,0.52,other,2,4
2025,IND,bradlto01,Did Not Play,0.32,other,2,5
2025,CLE,greenja02,Did Not Play,0.83,other,2,5
2025,CLE,merrisa01,Did Not Dress,0.12,other,2,5
2025,IND,jacksis01,Inactive,0.69,other,2,5
2025,OKC,willike04,Did Not Play,1.42,winner,2,5
2025,BOS,tatumja01,Inactive,5.77,other,2,5
2025,GSW,curryst01,Did Not Dress,3.97,other,2,5
2025,MIN,minotjo01,Did Not Play,1.18,other,2,5
2025,OKC,willike04,Did Not Play,1.42,winner,2,6
2025,BOS,tatumja01,Inactive,5.77,other,2,6
2025,OKC,willija07,Did Not Play,0.29,winner,3,1
2025,IND,bradlto01,Did Not Play,0.32,other,3,1
2025,IND,jacksis01,Did Not Dress,0.69,other,3,1
2025,MIN,minotjo01,Did Not Play,1.18,opponent,3,2
2025,OKC,willija07,Did Not Play,0.29,winner,3,2
2025,IND,jacksis01,Did Not Dress,0.69,other,3,2
2025,IND,jacksis01,Did Not Dress,0.69,other,3,3
2025,OKC,wiggiaa01,Did Not Play,1.91,winner,3,4
2025,MIN,minotjo01,Did Not Play,1.18,opponent,3,4
2025,IND,jacksis01,Did Not Dress,0.69,other,3,4
2025,IND,jacksis01,Did Not Dress,0.69,other,3,5
2025,IND,bradlto01,Did Not Play,0.32,other,3,6
2025,IND,jacksis01,Did Not Dress,0.69,other,3,6
2025,IND,bradlto01,Did Not Play,0.32,opponent,4,1
2025,IND,jacksis01,Did Not Dress,0.69,opponent,4,1
2025,OKC,willija07,Did Not Play,0.29,winner,4,1
2025,IND,bradlto01,Did Not Play,0.32,opponent,4,2
2025,IND,jacksis01,Did Not Dress,0.69,opponent,4,2
2025,IND,bradlto01,Did Not Play,0.32,opponent,4,3
2025,IND,jacksis01,Did Not Dress,0.69,opponent,4,3
2025,OKC,willija07,Did Not Play,0.29,winner,4,4
2025,IND,bradlto01,Did Not Play,0.32,opponent,4,4
2025,IND,jacksis01,Did Not Dress,0.69,opponent,4,4
2025,IND,jacksis01,Did Not Dress,0.69,opponent,4,5
2025,OKC,joeis01,Did Not Play,1.1,winner,4,5
2025,OKC,willija07,Did Not Play,0.29,winner,4,5
2025,IND,jacksis01,Did Not Dress,0.69,opponent,4,6
2025,IND,jacksis01,Did Not Dress,0.69,opponent,4,7
2025,OKC,joeis01,Did Not Play,1.1,winner,4,7
2025,OKC,willija07,Did Not Play,0.29,winner,4,7
2026,TOR,quickim01,Inactive,0.87,other,1,1
2026,MIN,berinjo01,Did Not Play,0.26,other,1,1
2026,HOU,duranke01,Did Not Dress,3.22,other,1,1
2026,HOU,adamsst01,Inactive,1.45,other,1,1
2026,HOU,vanvlfr01,Inactive,0.95,other,1,1
2026,LAL,doncilu01,Inactive,4.41,other,1,1
2026,LAL,reaveau01,Inactive,0.96,other,1,1
2026,NYK,alvarjo01,Did Not Play,0.03,other,1,1
2026,PHI,embiijo01,Inactive,2.58,other,1,1
2026,DET,reedpa01,Did Not Play,1.54,other,1,1
2026,ORL,isaacjo01,Inactive,0.64,other,1,1
2026,PHO,allengr01,Did Not Play,0.44,other,1,1
2026,TOR,quickim01,Inactive,0.87,other,1,2
2026,MIN,berinjo01,Did Not Play,0.26,other,1,2
2026,PHI,embiijo01,Inactive,2.58,other,1,2
2026,HOU,adamsst01,Inactive,1.45,other,1,2
2026,HOU,vanvlfr01,Inactive,0.95,other,1,2
2026,LAL,doncilu01,Inactive,4.41,other,1,2
2026,LAL,reaveau01,Inactive,0.96,other,1,2
2026,ORL,isaacjo01,Inactive,0.64,other,1,2
2026,PHO,allengr01,Did Not Play,0.44,other,1,2
2026,OKC,wiggiaa01,Did Not Play,0.17,other,1,2
2026,OKC,willike04,Did Not Play,0.56,other,1,2
2026,PHO,goodwjo01,Inactive,0.47,other,1,2
2026,DEN,gordoaa01,Inactive,2.1,other,1,3
2026,TOR,quickim01,Inactive,0.87,other,1,3
2026,LAL,reaveau01,Did Not Dress,0.96,other,1,3
2026,HOU,duranke01,Did Not Dress,3.22,other,1,3
2026,LAL,doncilu01,Inactive,4.41,other,1,3
2026,HOU,adamsst01,Inactive,1.45,other,1,3
2026,HOU,vanvlfr01,Inactive,0.95,other,1,3
2026,PHI,embiijo01,Inactive,2.58,other,1,3
2026,SAS,wembavi01,Inactive,6.17,other,1,3
2026,MIN,berinjo01,Did Not Play,0.26,other,1,4
2026,ORL,isaacjo01,Inactive,0.64,other,1,3
2026,OKC,joeis01,Inactive,0.9,other,1,3
2026,OKC,willija06,Inactive,1.96,other,1,3
2026,PHO,goodwjo01,Inactive,0.47,other,1,3
2026,LAL,reaveau01,Did Not Dress,0.96,other,1,4
2026,HOU,capelca01,Did Not Play,0.95,other,1,4
2026,LAL,doncilu01,Inactive,4.41,other,1,4
2026,HOU,adamsst01,Inactive,1.45,other,1,4
2026,HOU,duranke01,Inactive,3.22,other,1,4
2026,HOU,vanvlfr01,Inactive,0.95,other,1,4
2026,POR,thybuma01,Did Not Play,0.72,other,1,4
2026,TOR,quickim01,Inactive,0.87,other,1,4
2026,MIN,divindo01,Inactive,1.36,other,1,5
2026,MIN,edwaran01,Inactive,3.59,other,1,5
2026,DEN,gordoaa01,Inactive,2.1,other,1,5
2026,DET,reedpa01,Did Not Play,1.54,other,1,4
2026,ORL,isaacjo01,Inactive,0.64,other,1,4
2026,OKC,willija06,Inactive,1.96,other,1,4
2026,PHO,goodwjo01,Inactive,0.47,other,1,4
2026,CLE,elliske01,Did Not Play,0.78,other,1,5
2026,TOR,quickim01,Inactive,0.87,other,1,5
2026,DET,reedpa01,Did Not Play,1.54,other,1,5
2026,ORL,isaacjo01,Inactive,0.64,other,1,5
2026,ORL,wagnefr01,Inactive,1.55,other,1,5
2026,HOU,adamsst01,Inactive,1.45,other,1,5
2026,HOU,capelca01,Inactive,0.95,other,1,5
2026,HOU,duranke01,Inactive,3.22,other,1,5
2026,HOU,vanvlfr01,Inactive,0.95,other,1,5
2026,LAL,doncilu01,Inactive,4.41,other,1,5
2026,MIN,berinjo01,Did Not Play,0.26,other,1,6
2026,DEN,gordoaa01,Inactive,2.1,other,1,6
2026,MIN,divindo01,Inactive,1.36,other,1,6
2026,MIN,edwaran01,Inactive,3.59,other,1,6
2026,LAL,vandeja01,Did Not Play,0.59,other,1,6
2026,LAL,doncilu01,Inactive,4.41,other,1,6
2026,HOU,adamsst01,Inactive,1.45,other,1,6
2026,HOU,duranke01,Inactive,3.22,other,1,6
2026,HOU,vanvlfr01,Inactive,0.95,other,1,6
2026,ORL,isaacjo01,Inactive,0.64,other,1,6
2026,ORL,wagnefr01,Inactive,1.55,other,1,6
2026,CLE,elliske01,Did Not Play,0.78,other,1,6
2026,TOR,ingrabr01,Inactive,0.64,other,1,6
2026,TOR,quickim01,Inactive,0.87,other,1,6
2026,BOS,tatumja01,Did Not Dress,3.24,other,1,7
2026,CLE,elliske01,Did Not Play,0.78,other,1,7
2026,TOR,ingrabr01,Inactive,0.64,other,1,7
2026,TOR,quickim01,Inactive,0.87,other,1,7
2026,ORL,bitadgo01,Did Not Play,1.02,other,1,7
2026,ORL,isaacjo01,Inactive,0.64,other,1,7
2026,ORL,wagnefr01,Inactive,1.55,other,1,7
2026,MIN,berinjo01,Did Not Play,0.26,other,2,1
2026,MIN,divindo01,Inactive,1.36,other,2,1
2026,DET,reedpa01,Did Not Play,1.54,other,2,1
2026,LAL,doncilu01,Inactive,4.41,other,2,1
2026,OKC,willija06,Inactive,1.96,other,2,1
2026,NYK,robinmi01,Did Not Dress,2.75,other,2,2
2026,PHI,embiijo01,Inactive,2.58,other,2,2
2026,MIN,divindo01,Inactive,1.36,other,2,2
2026,CLE,merrisa01,Did Not Dress,0.22,other,2,2
2026,DET,reedpa01,Did Not Play,1.54,other,2,2
2026,LAL,doncilu01,Inactive,4.41,other,2,2
2026,LAL,vandeja01,Inactive,0.59,other,2,2
2026,OKC,willija06,Inactive,1.96,other,2,2
2026,MIN,berinjo01,Did Not Play,0.26,other,2,3
2026,MIN,divindo01,Inactive,1.36,other,2,3
2026,NYK,anunoog01,Inactive,3.51,other,2,3
2026,CLE,elliske01,Did Not Play,0.78,other,2,3
2026,LAL,vandeja01,Did Not Play,0.59,other,2,3
2026,OKC,willija06,Inactive,1.96,other,2,3
2026,LAL,doncilu01,Inactive,4.41,other,2,3
2026,MIN,berinjo01,Did Not Play,0.26,other,2,4
2026,MIN,divindo01,Inactive,1.36,other,2,4
2026,NYK,anunoog01,Inactive,3.51,other,2,4
2026,OKC,willike04,Did Not Play,0.56,other,2,4
2026,OKC,willija06,Inactive,1.96,other,2,4
2026,LAL,doncilu01,Inactive,4.41,other,2,4
2026,MIN,divindo01,Inactive,1.36,other,2,5
2026,CLE,elliske01,Did Not Play,0.78,other,2,5
2026,DET,greenja02,Did Not Play,0.51,other,2,5
2026,DET,robindu01,Inactive,0.56,other,2,5
2026,DET,greenja02,Did Not Play,0.51,other,2,6
2026,MIN,divindo01,Inactive,1.36,other,2,6
2026,DET,greenja02,Did Not Play,0.51,other,2,7
2026,OKC,willike04,Did Not Play,0.56,other,3,1
2026,SAS,foxde01,Inactive,2.41,other,3,1
2026,OKC,willike04,Did Not Play,0.56,other,3,2
2026,SAS,foxde01,Inactive,2.41,other,3,2
2026,OKC,willija06,Inactive,1.96,other,3,3
2026,CLE,elliske01,Did Not Play,0.78,other,3,3
2026,OKC,mitchaj01,Inactive,1.25,other,3,4
2026,OKC,willija06,Inactive,1.96,other,3,4
2026,OKC,mitchaj01,Inactive,1.25,other,3,5
2026,OKC,willija06,Inactive,1.96,other,3,5
